Party,Text
Republic,"['look', 'perhaps', 'just', 'finish', 'i', 'kidding', 'just', 'finish', 'this', 'when', 'i', 'closed', 'said', 'i', 'shouldnt', 'closed', 'and', 'went', 'months', 'what', 'nancy', 'pelosi', 'said', 'same', 'thing', 'she', 'dancing', 'streets', 'chinatown', 'san', 'francisco', 'but', 'i', 'closed', 'said', 'terrible', 'thing', 'youre', 'xenophobic', 'i', 'think', 'called', 'racist', 'even', 'because', 'i', 'closing', 'china', 'now', 'says', 'i', 'should', 'closed', 'earlier', 'it', 'just', 'joe', 'doesnt', '—']"
Democrat,"['i', 'didnt', 'say', 'either', 'those', 'things']"
Republic,"['you', 'certainly', 'did']"
Democrat,"['i', 'talked', 'about', 'xenophobia', 'different', 'context', 'it', 'wasnt', 'about', 'closing', 'border', 'chinese', 'coming', 'united', 'states']"
Republic,"['he', 'thought', 'i', 'shouldnt', 'closed', 'border', 'that', 'obvious', 's']"
Democrat,['no']
Democrat,"['what', 'i', 'would', 'say', 'im', 'going', 'shut', 'down', 'virus', 'not', 'country', 'it', 'ineptitude', 'caused', 'country', 'shut', 'down', 'large', 'part', '—', 'businesses', 'gone', 'under', 'schools', 'closed', 'so', 'people', 'lost', 'living', 'theyre', 'concerned', 'those', 'other', 'concerns', 'real', 'that', 'should', '—', 'instead', 'sand', 'trap', 'golf', 'course', '—', 'should', 'negotiating', 'nancy', 'pelosi', 'rest', 'democrats', 'republicans', 'about', 'do', 'about', 'acts', 'were', 'passing', 'billions', 'dollars', 'make', 'sure', 'people', 'had', 'capacity', 's', 's']"
Democrat,"['oh', 'no', 'im', 'not', 'shutting', 'down', 'nation', 'look', 'need', 'standards', 'the', 'standard', 'if', 'reproduction', 'rate', 'community', 'above', 'certain', 'level', 'everybody', 'says', 'slow', 'up', 'more', 'social', 'distancing', 'do', 'not', 'open', 'bars', 'do', 'not', 'open', 'gymnasiums', 'do', 'not', 'open', 'until', 'get', 'under', 'control', 'under', 'more', 'control', 'but', 'do', 'open', 'give', 'people', 'capacity', 'able', 'open', 'capacity', 'do', 'safely', 'for', 'example', 'schools', '—', 'schools', 'need', 'lot', 'money', 'open', 'they', 'need', 'deal', 'ventilation', 'systems', 'need', 'deal', 'smaller', 'classes', 'more', 'teacher', 'more', 'pods', 'refused', 'support', 'money', 'least', 'up', 'now', 's', 's']"
Republic,"['well', 'i', 'think', 'we', 'respond', 'if', 'i', 'might']"
Republic,"['thank', 'i', 'appreciate', 'that', 'look', 'does', 'talk', 'about', 'shutdowns', 'forget', 'about', 'him', 'his', 'democrat', 'governors', '—', 'cuomo', 'new', 'york', 'look', 'going', 'california', 'look', 'pennsylvania', 'north', 'carolina', 'democrats', 'democrats', '—', 'shut', 'down', 'so', 'tight', 'theyre', 'dying', 'theyre', 'dying', 'and', 'supports', 'these', 'people', 'all', 'talks', 'about', 'shutdowns', 'no', 'were', 'not', 'going', 'shut', 'down', 'we', 'open', 'schools', 'and', 'like', 'example', 'i', 'young', 'son', 'he', 'also', 'tested', 'positive', 'by', 'time', 'i', 'spoke', 'doctor', 'second', 'time', 'fine', 'just', 'went', 'away', 'young', 'people', 'i', 'guess', 'immune', 'system', 's', 's', 's']"
Republic,"['i', 'want', 'open', 'schools', 'the', 'transmittal', 'rate', 'teachers', 'very', 'small', 'i', 'want', 'open', 'schools', 'we', 'open', 'country', 'were', 'not', 'going', 'country', 'you', 'cant', 'do', 'we', 'cant', 'keep', 'country', 'closed', 'it', 'massive', 'country', 'massive', 'economy', 'people', 'losing', 'jobs', 'theyre', 'committing', 'suicide', 'there', 'depression', 'alcohol', 'drugs', 'level', 'nobody', 'ever', 'seen', 'before', 'there', 'abuse', 'tremendous', 'abuse', 'we', 'open', 'country', 'you', 'know', 'ive', 'said', 'often', '—', 'cure', 'cannot', 'worse', 'than', 'problem', 'itself', 'happening', 'wants', 'close', 'down', 'hell', 'close', 'down', 'country', 'if', 'one', 'person', 'massive', 'bureaucracy', 'says', 'we', 'should', 'close', 'down', 's', 's', 's', 's', 's']"
Democrat,"['simply', 'not', 'true', 'were', 'gonna', 'able', 'walk', 'chew', 'gum', 'same', 'time', 'we', 'ought', 'able', 'safely', 'open', 'we', 'need', 'resources', 'open', 'you', 'need', 'able', 'example', 'if', 'youre', 'gonna', 'open', 'business', 'social', 'distancing', 'within', 'business', 'you', 'need', 'if', 'restaurant', 'need', 'plexiglass', 'dividers', 'so', 'people', 'cannot', 'infect', 'one', 'another', 'you', 'need', 'position', 'can', 'take', 'testing', 'rapidly', 'know', 'whether', 'person', 'fact', 'infected', 'you', 'need', 'able', 'trace', 'you', 'need', 'able', 'provide', 'resources', 'needed', 'do', 'not', 'inconsistent', 'saying', 'were', 'going', 'make', 'sure', 'we', 'open', 'safely', 'and', 'way', 'teachers', 'out', '—', 'not', 'going', 'die', 'so', 'dont', 'worry', 'about', 'it', 'dont', 'worry', 'about', 'it', 'come', 'on']"
Republic,"['i', 'say', 'if', 'go', 'look', 'happened', 'new', 'york', 'ut', 'ghost', 'town', 'it', 'ghost', 'town', 'and', 'talk', 'about', 'plexiglas', '—', 'these', 'restaurants', 'dying', 'these', 'businesses', 'no', 'money', 'putting', 'plexiglas', 'unbelievably', 'expensive', 'not', 'answer', 'i', 'mean', 'youre', 'going', 'sit', 'cubicle', 'wrapped', 'around', 'plastic', 'these', 'businesses', 'dying', 'joe', 'cant', 'do', 'people', 'again', 'take', 'look', 'new', 'york', 'happened', 'wonderful', 'city', 'for', 'so', 'years', 'i', 'loved', 'it', 'it', 'vibrant', 'it', 'dying', 'everyone', 'leaving', 'new', 'york', 's', 's', 's', 's', 's', 's', 's']"
Democrat,"['take', 'look', 'new', 'york', 'has', 'done', 'terms', 'turning', 'curve', 'down', 'terms', 'number', 'people', 'dying', 'and', 'i', 'dont', 'look', 'terms', 'does', 'blue', 'states', 'red', 'states', 'theyre', 'united', 'states', 'and', 'look', 'states', 'having', 'such', 'spike', 'coronavirus', 'theyre', 'red', 'states', 'they', 'states', 'midwest', 'states', 'upper', 'midwest', 'spike', 'occurring', 'significantly', 'theyre', 'americans', 'theyre', 'americans', 'we', 'do', 'say', 'wear', 'these', 'masks', 'number', 'one', 'make', 'sure', 'we', 'get', 'help', 'businesses', 'need', 'the', 'money', 'already', 'passed', 'do', 'that', 'it', 'out', 'since', 'beginning', 'summer', 'nothing', 'happened', 's', 's', 's', 's']"
Republic,"['new', 'york', 'has', 'lost', 'more', 'than', '40000', 'people', '11000', 'people', 'nursing']"
Republic,"['when', 'say', 'spike', 'take', 'look', 'happening', 'pennsylvania', 'theyve', 'had', 'closed', 'take', 'look', 'happening', 'friend', 'michigan', 'huband', 'only', 'one', 'allowed', 'do', 'anything', 'it', 'like', 'prison', 'now', 'just', 'ruled', 'unconstitutional', 'take', 'look', 'north', 'carolina', 'theyre', 'having', 'spikes', 'theyve', 'closed', 'theyre', 'getting', 'killed', 'financially', 'we', 'cant', 'let', 'happen', 'joe', 'cant', 'let', 'happen', 'we', 'open', 'up', 'we', 'understand', 'disease', 'we', 'protect', 'seniors', 'we', 'protect', 'elderly', 'we', 'protect', 'especially', 'seniors', 'heart', 'problems', 'diabetes', 'problems', 'we', 'protect', 'them', 'we', 'best', 'testing', 'world', 'far', 'that', 'we', 'so', 'cases', 's', 's', 's', 's', 's']"
Republic,"['im', 'listening', 'including', 'anthony', 'i', 'get', 'along', 'very', 'well', 'anthony', 'but', 'did', 'say', 'dont', 'wear', 'masks', 'he', 'did', 'say', 'know', 'not', 'going', 'problem', 'i', 'think', 'democrat', 'okay', 'he', 'said', 'not', 'going', 'problem', 'we', 'not', 'going', 'problem', 'all', 'when', 'joe', 'says', 'i', 'said', '—', 'anthony', 'fauci', 'said', 'others', 'others', 'and', 'im', 'not', 'knocking', 'him', 'nobody', 'knew', 'look', 'nobody', 'knew', 'thing', 'nobody', 'knew', 'coming', 'was', 'weve', 'learned', 'lot', 'anthony', 'said', 'dont', 'wear', 'masks', 'now', 'wants', 'wear', 'masks', 'anthony', 'also', 'said', 'if', 'look', 'back', 'exact', 'words', 'exact', 'words', 'this', 'no', 'problem', 'going', 'go', 'away', 'soon', 'so', 'allowed', 'make', 'mistakes', 'happens', 'good', 'person', 's', 's', 's', 's']"
Democrat,"['my', 'response', 'think', 'about', 'president', 'knew', 'january', 'didnt', 'tell', 'american', 'people', 'he', 'told', 'serious', 'virus', 'spread', 'air', 'much', 'worse', 'than', '—', 'much', 'worse', '—', 'than', 'flu', 'he', 'went', 'record', 'said', 'one', 'colleagues', 'recorded', 'fact', 'knew', 'dangerous', 'didnt', 'want', 'tell', 'didnt', 'want', 'tell', 'because', 'didnt', 'want', 'panic', 'he', 'didnt', 'want', '—', 'americans', 'dont', 'panic', 'he', 'panicked', 'well', 'guess', 'meantime', 'we', 'find', 'out', 'new', 'york', 'times', 'other', 'day', 'fact', 'folks', 'went', 'wall', 'street', 'said', 'really', 'dangerous', 'thing', 'memo', 'out', 'meeting', '—', 'not', 'administration', 'brokers', '—', 'had', 'said', 'sell', 'short', 'because', 'we', 'gotta', 'get', 'moving', 'it', 'dangerous', 'problem', 's']"
Republic,"['well', '—']"
Republic,"['i', 'dont', 'know', 'if', 'somebody', 'went', 'wall', 'street', 'youre', 'one', 'takes', 'money', 'wall', 'street', 'i', 'dont', 'take', 'it', 'you', 'raised', 'lot', 'money', 'tremendous', 'amounts', 'money', 'and', 'every', 'time', 'raise', 'money', 'deals', 'made', 'i', 'could', 'raise', 'so', 'much', 'more', 'money', 'as', 'president', 'somebody', 'knows', 'most', 'those', 'people', 'i', 'could', 'call', 'heads', 'wall', 'street', 'heads', 'every', 'company', 'america', 'i', 'would', 'blow', 'away', 'every', 'record', 'but', 'i', 'dont', 'want', 'do', 'because', 'puts', 'bad', 'position', 'and', 'then', 'bring', 'up', 'wall', 'street', 'you', 'shouldnt', 'bringing', 'up', 'wall', 'street', 'because', 'youre', 'one', 'takes', 'money', 'wall', 'street', 'not', 'me', 'i', 'could', 'blow', 'away', 'records', 'like', 'wouldnt', 'believe', 'we', 'dont', 'need', 'money', 'we', 'plenty', 'money', 'in', 'fact', 'we', 'beat', 'hillary', 'clinton', 'tiny', 'fraction', 'money', 'able', 'get', 'dont', 'tell', 'about', 'wall', 'street']"
Democrat,"['average', 'contribution', '43']"
Democrat,"['i', 'made', 'clear', 'and', 'i', 'asked', 'everyone', 'else', 'take', 'pledge', 'i', 'made', 'clear', 'country', 'no', 'matter', 'interferes', 'american', 'elections', 'pay', 'price', 'they', 'pay', 'price', 'it', 'has', 'overwhelmingly', 'clear', 'election', '—', 'i', 'wont', 'even', 'get', 'into', 'last', 'one', '—', 'election', 'russia', 'has', 'involved', 'china', 'has', 'involved', 'degree', 'now', 'we', 'learned', 'iran', 'involved', 'they', 'pay', 'price', 'if', 'im', 'elected', 'interfering', 'american', 'sovereignty', 'that', 'going', 'right', 'now', 'theyre', 'interfering', 'american', 'sovereignty', 'and', 'best', 'knowledge', 'i', 'dont', 'think', 'president', 'said', 'anything', 'putin', 'about', 'it', 'i', 'dont', 'think', 'talking', 'lot', 'i', 'dont', 'think', 'said', 'word', 'i', 'dont', 'know', 'hasnt', 'said', 'word', 'putin', 'about', 'it', 'and', 'i', 'dont', 'know', 'has', 'recently', 'said', 'if', 'anything', 'iranians', 'my', 'guess', 'hed', 'probably', 'more', 'outspoken', 'regard', 'iranians', 'but', 'point', 'folks', 'we', 'situation', 'we', 'foreign', 'countries', 'trying', 'interfere', 'outcome', 'election', 'his', 'own', 'national', 'security', 'advisor', 'told', 'happening', 'buddy', '—', 'well', 'i', 'wont', 'i', 'shouldnt', '—', 'i', '—', 'buddy', 'rudy', 'giuliani', 'he', 'being', 'used', 'russian', 'pawn', 'he', 'being', 'fed', 'information', 'russian', 'not', 'true', 'and', 'then', 'happens', 'nothing', 'happens', 'and', 'then', 'find', 'out', 'everything', 'going', 'about', 'russia', 'wanting', 'make', 'sure', 'i', 'do', 'not', 'get', 'elected', 'next', 'president', 'united', 'states', 'because', 'know', 'i', 'know', 'know', 'me', 'i', 'dont', 'understand', 'president', 'unwilling', 'take', 'putin', 'actually', 'paying', 'bounties', 'kill', 'american', 'soldiers', 'afghanistan', 'engaged', 'activities', 'trying', 'destabilize', 'nato', 'i', 'dont', 'know', 'doesnt', 'do', 'worth', 'asking', 'question', 'why', 'isnt', 'being', 'done', 'any', 'country', 'interferes', 'fact', 'pay', 'price', 'because', 'theyre', 'affecting', 'sovereignty', 's', 's', 's', 's', 's', 's', 's', 's']"
Republic,"['well', 'let', 'respond', 'first', 'part', 'joe', 'answered', 'joe', 'got', 'three', 'half', 'million', 'dollars', 'russia', 'and', 'came', 'through', 'putin', 'because', 'very', 'friendly', 'former', 'mayor', 'moscow', 'mayor', 'mocow', 'wife', 'he', 'got', 'three', 'half', 'million', 'dollars', 'your', 'family', 'got', 'three', 'half', 'million', 'dollars', 'know', 'someday', 'youre', 'gonna', 'explain', '—', 'did', 'get', 'three', 'half', 'i', 'never', 'got', 'money', 'russia', 'i', 'dont', 'get', 'money', 'russia', 'now', 'about', 'thing', 'last', 'night', 'i', 'knew', 'about', 'through', 'john', '—', 'john', 'radcliffe', 'fantastic', 'dni', '—', 'said', 'one', 'thing', 'common', 'both', 'both', 'want', 'lose', 'because', 'has', 'nobody', 'tougher', 'russia', 'between', 'sanctions', 'nobody', 'tougher', 'than', 'russia', 'between', 'sanctions', 'between', 'ive', 'done', 'nato', 'you', 'know', 'ive', 'got', 'nato', 'countries', 'put', 'up', 'extra', '130', 'billion', 'going', '420', 'billion', 'year', 'guard', 'against', 'russia', 'i', 'sold', '—', 'while', 'selling', 'pillows', 'sheets', '—', 'i', 'sold', 'tank', 'busters', 'ukraine', 'there', 'has', 'nobody', 'tougher', 'russia', 'than', 'donald', 'trump', 'and', 'ill', 'tell', 'were', 'so', 'bad', 'they', 'took', 'over', 'submarine', 'port', 'you', 'remember', 'very', 'well', 'during', 'term', 'during', 'barack', 'obama', 'they', 'took', 'over', 'big', 'part', 'should', 'ukraine', 'you', 'handed', 'them', 'but', 'were', 'getting', 'lot', 'money', 'russia', 'they', 'were', 'paying', 'lot', 'money', 'probably', 'still', 'now', 'came', 'out', 'today', 'even', 'worse', 'all', 'emails', 'emails', 'horrible', 'the', 'emails', 'kind', 'money', 'were', 'raking', 'family', 'and', 'joe', 'were', 'vice', 'president', 'happening', 'and', 'should', 'never', 'happened', 'and', 'i', 'think', 'owe', 'explanation', 'american', 'people', 'why', 'somebody', 'just', 'had', 'news', 'conference', 'little', 'while', 'ago', 'essentially', 'supposed', 'work', 'family', 'said', 'damning', 'and', 'regardless', 'i', 'think', 'clean', 'up', 'talk', 'american', 'people', 'maybe', 'can', 'do', 'right', 'now', 's', 's', 's', 's']"
Democrat,"['i', 'not', 'taken', 'penny', 'foreign', 'source', 'ever', 'life', 'we', 'learn', 'president', 'paid', '50', 'times', 'tax', 'china', 'secret', 'bank', 'account', 'china', 'does', 'business', 'china', 'fact', 'talking', 'about', 'taking', 'money', 'i', 'not', 'taken', 'single', 'penny', 'country', 'whatsoever', 'ever', 'number', 'one', 'number', 'two', 'president', '—', 'i', 'released', 'tax', 'returns', '22', 'years', 'go', 'look', 'them', '22', 'years', 'tax', 'return', 'you', 'not', 'released', 'single', 'solitary', 'year', 'tax', 'return', 'what', 'hiding', 'why', 'unwilling', 'the', 'foreign', 'countries', 'paying', 'lot', 'russia', 'paying', 'lot', 'china', 'paying', 'lot', 'and', 'hotels', 'businesses', 'around', 'country', 'around', 'world', 'and', 'china', 'building', 'new', 'road', 'new', 'gas…', 'golf', 'course', 'overseas', 'so', 'going', 'here', 'why', 'dont', 'release', 'tax', 'return', 'stop', 'talking', 'about', 'corruption', 's', 's']"
Republic,"['first', 'i', 'called', 'accounts', '—', 'under', 'audit', 'im', 'going', 'release', 'soon', 'we', 'can', 'i', 'want', 'do', 'show', 'successful', 'great', 'company', 'is', 'but', 'much', 'more', 'importantly', 'than', 'people', 'were', 'saying', '750', 'i', 'asked', 'week', 'ago', 'i', 'said', 'did', 'i', 'pay', 'they', 'said', 'sir', 'prepaid', 'tens', 'millions', 'dollars', 'i', 'prepaid', 'tax', 'tens', 'over', 'last', 'number', 'years', 'tens', 'millions', 'dollars', 'i', 'prepaid', 'because', 'point', 'think', 'estimate', 'they', 'think', 'i', 'may', 'pay', 'tax', 'so', 'i', 'already', 'prepaid', 'it', 'nobody', 'told', 'that', 's']"
Republic,"['excuse', 'me', 'and', 'wasnt', 'written', 'whenever', 'write', 'this', 'they', 'keep', 'talking', 'about', '750', 'i', 'think', 'filing', 'fee', 'but', 'let', 'just', 'tell', 'i', 'prepaid', 'millions', 'millions', 'dollars', 'taxes', 'number', 'one', 'number', 'two', 'i', 'dont', 'make', 'money', 'china', 'do', 'i', 'dont', 'make', 'money', 'ukraine', 'do', 'i', 'dont', 'make', 'money', 'russia', 'you', 'made', 'three', 'half', 'million', 'dollars', 'joe', 'son', 'gave', 'you', 'they', 'even', 'statement', 'we', 'give', '10', 'big', 'man', 'youre', 'big', 'man', 'i', 'think', 'i', 'dont', 'know', 'maybe', 'youre', 'not', 'but', 'youre', 'big', 'man', 'i', 'think', 'you', 'son', 'said', 'we', 'give', '10', 'big', 'man', 'joe', 'about', 'it', 'terrible', 's', 's']"
Republic,"['i', 'get', 'treated', 'worse', 'than', 'tea', 'party', 'got', 'treated', 'a', 'lot', 'people', 'deep', 'down', 'irs', 'treat', 'horribly', 'we', 'made', 'deal', 'settled', 'until', 'i', 'decided', 'run', 'president', 'i', 'get', 'treated', 'very', 'badly', 'irs', 'very', 'unfairly', 'we', 'had', 'deal', 'done', 'as', 'soon', 'were', 'completed', 'deal', 'i', 'want', 'release', 'it', 'but', 'i', 'paid', 'millions', 'millions', 'dollars', 'and', 'worse', 'than', 'paying', 'i', 'paid', 'advance', 'it', 'called', 'prepaying', 'taxes', 'i', 'paid', 's', 's']"
Democrat,"['at', 'point', 'i', 'want', 'respond']"
Democrat,"['why', 'do', '—', 'he', 'saying', 'four', 'years', 'show', 'us', 'just', 'show', 'us', 'stop', 'playing', 'around', 'youve', 'saying', 'four', 'years', 'youre', 'going', 'release', 'taxes', 'nobody', 'knows', 'mr', 'president', 'do', 'know', 'youre', 'not', 'paying', 'taxes', 'youre', 'paying', 'taxes', 'so', 'low', 'when', 'last', 'time', 'said', 'paid', 'said', 'i', 'only', 'pay', 'little', 'because', 'im', 'smart', 'i', 'know', 'game', 'system', 'come', 'come', 'folks', 's']"
Republic,"['i', 'put', 'through', 'phony', 'witch', 'hunt', 'three', 'years', 'it', 'started', 'before', 'i', 'even', 'got', 'elected', 'they', 'spied', 'campaign', 'no', 'president', 'should', 'ever', 'go', 'through', 'i', 'went', 'through', 'let', 'just', 'say', 'this', 'mueller', '18', 'angry', 'democrats', 'fbi', 'agents', 'over', 'place', 'spent', '48', 'million', 'they', 'went', 'through', 'everything', 'i', 'had', 'including', 'tax', 'returns', 'found', 'absolutely', 'no', 'collusion', 'nothing', 'wrong', '48', 'million', 'i', 'guarantee', 'if', 'i', 'spent', '1', 'million', 'joe', 'i', 'could', 'find', 'plenty', 'wrong', 'because', 'kind', 'things', 'youve', 'done', 'kind', 'monies', 'family', 'has', 'taken', '—', 'i', 'mean', 'brother', 'made', 'money', 'iraq', 'millions', 'dollars', 'your', 'other', 'brother', 'made', 'fortune', 'through', 'joe', 'and', 'say', 'get', 'it', 'and', 'do', 'live', 'very', 'well', 'you', 'houses', 'over', 'place', 'you', 'live', 'very', 'well', 's']"
